Title,Job SubClassification,Job Classification,Full Job Description
Senior Python Developer,Engineering - Software,Information & Communication Technology,"General Responsibilities:
•    Design and implement software solutions within the framework of a coordinated system architecture.
•    Translate business requirements into algorithms and executable Python-based software.
•    Develop, maintain, and improve Python code, ensuring clean, efficient, and scalable solutions.
•    Conduct code reviews, write unit tests, and perform bug analysis and fixing.
•    Develop and document technical solutions, including software design, configuration options, and operational instructions.
•    Collaborate with cross-functional teams (e.g., product owners, software architects) to ensure alignment with requirements and standards.
•    Contribute to the implementation of best practices, including continuous integration and deliv-ery (CI/CD) pipelines.
•    Ensure high code quality through adherence to software engineering principles and design patterns.
Responsibilities:
•    Expertise in Python 3.11+ and object-oriented software development, with advanced knowledge of design patterns and best practices.
•    Strong experience with Git for version control and tools like VS Code for development.
•    Proficiency in web development frameworks such as FastAPI, and libraries like Pydantic and SQLAlchemy for building robust applications.
•    Expertise in working with relational databases and SQL.
•    Experience with containerization technologies like Docker.
•    Familiarity with cloud services, particularly Azure Cognitive Services, Azure Cosmos DB, and Azure Data Factory for cloud-based development and deployment.
•    Knowledge of logging, monitoring, and debugging tools to ensure application stability and per-formance.
•    Ability to work in an agile environment, contributing to sprint planning, execution, and reviews.
•    A commitment to continuous learning and staying up-to-date with new technologies, particu-larly in Python development.
Requirements:
•    Bachelor or Master’s Degree in Information Systems, Computer Science, Computer Engineer-ing, or equivalent.
•    Minimum of 6 years professional experience in the development and implementation using Python.
•    Primary Skills
o    Python 3
o    Java 1.8+
o    Web Services (Restful - JSON)
•    Secondary Skills
o    Database experience (Microsoft SQL)
o    AI Frameworks (Tensorflow, etc.)
o    GIT
•    Good IT security awareness is highly desired.
•    Good adaptation to new technology and willingness to learn.
•    Solid analytical, interpersonal and communication (verbal and written) skills.
•    Knowledge in new technologies (AI) and specific frameworks (Micro Focus & Atlassian ITSM Tools) is a plus.
•    This job demand flexibility and willingness to work in dynamic environment with customer driv-en project. The candidates are expected to communicate with clients and colleagues in EU regularly.
•    Ability to work under tight deadlines. Independent, self-discipline, self-organize, and able to learn and work under minimum supervision.
Life at Arvato Systems Malaysia:
Are you ready to join a team that continuously nurtures creativity, champions entrepreneurship, and values every individual's contribution? Our agile and collaborative culture cultivates empowerment through ownership, trust, and respect. Within this environment, we innovate through value creation and delving into technology, shaping boundless possibilities in our ecosystem.
What's in it for YOU:
Innovate Fearlessly: We fearlessly challenge the status quo. Innovation runs deep within our core, and we're continually seeking groundbreaking solutions. Your ideas matter, and we offer the platform for them to flourish.
Invest in Growth: We prioritize your professional development with diverse learning, mentorship, and resources nurturing your growth through ample training opportunities.
Work-Life Harmony: At our company, we prioritize work-life harmony, championing flexibility, and support to ensure your welfare. Your mental wellness is our priority. We're committed to fostering a healthy balance between work and personal life for a happier, healthier you.
Attractive Benefits: Our flexible benefits package is designed to cater to your individual needs, complemented by exclusive perks such as Birthday Leave, Family Care Leave, and sponsored meals.
Collaboration over Competition: Teamwork isn't just an idea here - it's our way of life.
Thriving on Diversity: Embracing unique viewpoints and backgrounds, we ensure Equity and Inclusivity are at the heart of our success.
Celebrate Success: From big wins to small victories, every achievement deserves its moment in the spotlight. From project milestones to personal goals and team triumphs, we're all about raising the flag high for success!
Wellness & Well-being are Fundamental: We view wellness as more than personal health - it's the foundation of our caring, connected community. This emphasis on well-being drives our culture of rapid exploration and learning, propelling us forward together.
Uniting through Fun: From annual company trips to quarterly team outings, we build trust and camaraderie by engaging in enjoyable activities together.
Giving Back: Rooted in our values, we actively engage in initiatives supporting meaningful causes that benefit society. Our commitment to Corporate Responsibility is the cornerstone of our journey toward excellence.
Join Arvato Systems Malaysia for a transformative career journey. Our commitment to fair opportunities means we value skills and performance above all else - everyone is welcome to build a brighter future together.
About us
Global IT specialist Arvato Systems supports major companies through Digital Transformation. About 3,300 staff in over 25 locations epitomize in-depth technology expertise, industry knowledge, and focus on customer requirements. Working as a team, we develop innovative IT solutions, transition our clients into the Cloud, integrate digital processes, and take on IT systems operation and support.
Interested? Then send us your application! We welcome applications from people who contribute to the diversity of our company. Please feel free to send us your detailed application including certificates and your salary expectations.
Arvato Systems Malaysia Sdn Bhd"
Data Engineer,Engineering - Software,Information & Communication Technology,"Job Title:
(Senior) Data Engineer
Location:
Malaysia
Overview:
ROCKWOOL is seeking a
(Senior) Data Engineer
to join our global
Data Science & Engineering team
. Based in Malaysia, you will play a critical role in supporting and developing our global data platform, which collects and processes IoT factory data across our international operations. The current platform is built on
Azure
and leverages
Databricks, Airflow, Docker, Blob Storage, and MongoDB
. Future initiatives include migrating to a modern architecture involving
Azure EventHub, Databricks, and Kafka
.
You will be part of the operational arm of a global team, collaborating closely with colleagues in
Poland and Denmark
, as well as local team members in Malaysia consisting of
Data Engineers, ML Engineers, and Data Scientists
.
Key Responsibilities:
Develop and maintain robust data pipelines for ingesting and transforming factory and IoT data.
Contribute to platform improvements including automation, CI/CD processes, data governance, and monitoring.
Address technical challenges and implement scalable and efficient features.
Support upcoming migrations to new technologies such as
Databricks, Azure EventHub, and Kafka
.
Collaborate across distributed teams and communicate effectively with global stakeholders.
Document solutions and promote knowledge sharing across teams.
Required Qualifications:
Technical Skills:
35+ years
of experience in Data Engineering, with a focus on
ETL, data integration
, and
data warehousing
.
Proficiency in
Databricks
and
Apache Spark
.
Solid experience working with
Azure
cloud services.
Strong programming skills in
Python
.
Familiarity with
DevOps/DataOps
practices.
Communication:
Strong communication skills in
English (C1 level)
.
Personal Attributes:
Self-motivated and capable of independently driving tasks to completion.
Proactive in identifying and proposing effective solutions.
Strong collaboration skills with both technical and non-technical stakeholders.
Preferred Qualifications (Big Advantages):
Experience with
MongoDB
or other
NoSQL
databases.
Knowledge of
Airflow
or similar workflow orchestration tools.
Proficiency in
Docker
and containerization practices.
Familiarity with advanced Databricks features like
Unity Catalog
or
Delta Live Tables (DLT)
.
Strong SQL expertise and experience with both on-prem and cloud database management.
Understanding of programming fundamentals, algorithms, and data structures.
Experience with
Git
(preferably GitHub) and version control best practices.
Solid grasp of modern
data architecture
concepts: data lakes, data vaults, and warehouses.
Working knowledge of
Infrastructure-as-Code (IaC)
tools, preferably
Terraform
.
Familiarity with productivity-enhancing tools like
ChatGPT
and
GitHub Copilot
.
Nice to Have:
Experience with
data modeling
.
Proficiency in additional languages such as
C#, Java, Scala
.
Familiarity with
DBT
,
Snowflake
, or
Kafka
.
Other Expectations:
Experience working with
Scrum/Kanban
methodologies and tools like
Jira
.
Ability to
gather requirements independently
and work closely with business users.
Proven experience working in
international, cross-functional teams
."
ETL Developer (Python) - AA,Developers/Programmers,Information & Communication Technology,"COMPANY DESCRIPTION
Beyondsoft (listed by the Shenzhen Stock Exchange, stock code 002649) is a global provider of IT consulting, product and solution services. Relying on strong R&D and innovation capabilities, the company widely adopts emerging technologies based on big data and mobile internet, including big data management platform, enterprise risk warning and public opinion monitoring system, AI-based intelligent operation and maintenance service, and intelligent automated test products. And a wide range of products and solutions, including internationally authoritative software testing qualification training, for a wide range of services in the fields of high technology, internet, finance, retail, logistics, energy, manufacturing, and medical.
For more information, please visit www.beyondsoft.com
RESPONSIBILITIES
Responsibilities:
Understand existing Informatica mapping logic and rewrite equivalent transformations using PySpark.
Design, develop, and maintain scalable ETL pipelines using Databricks and Azure Data Factory (ADF).
Perform efficient SQL-based data extraction and transformation.
Collaborate with the technical team to ensure smooth data workflows.
Troubleshoot, debug, and optimize data pipelines for performance and reliability.
Contribute to ad hoc data processing projects as needed.
Work independently to meet development deadlines while maintaining high quality.
QUALIFICATIONS
Bachelor's degree in Computer Science, Information Technology, or a related field.
Minimum 3 years of hands-on experience as an ETL Developer.
Strong hands-on experience with Databricks and Python (Mandatory).
Proficient in SQL development for working with relational databases.
Experience with Azure Data Factory (ADF).
Familiarity with Apache Spark and Hadoop is a plus.
Ability to work independently, manage time effectively, and deliver high-quality work.
Strong teamwork and communication skills.
Beyondsoft (Malaysia) Sdn. Bhd. is committed to being an equal opportunity employer and provides equal employment opportunities to all employees and applicants. We strive to cultivate a workplace that celebrates diversity and inclusion, where individuals of all backgrounds—regardless of nationality, ethnicity, religion, age, gender identity, sexual orientation, or any other distinguishing trait—can succeed and thrive. We prohibit discrimination and harassment of any type with regard to race, color, religion, age, national origin, disability status, genetics, sexual orientation, gender identity, or expression. This policy applies to all terms and conditions of employment, including recruiting, hiring, and the entire employee lifecycle. We are focused on creating an environment where everyone can reach their full potential.
Employment offers from Beyondsoft (Malaysia) Sdn. Bhd. are contingent upon the successful completion of any required pre-employment processes, in line with applicable laws and regulations. Beyondsoft (Malaysia) Sdn. Bhd. does not ask for any recruitment fees, nor does it request any unauthorized payments from candidates as part of the hiring process"
Data Engineer Intern,Engineering - Software,Information & Communication Technology,"What's the role?
In the role of Data Engineer intern, you will be developing, deploying, and maintaining data pipelines to support analytics and data science on a Hilti group level. Embedded in the global enterprise data lake team you will work closely with leading experts in the field of data engineering. You will interact with key stakeholders from business and across IT teams to integrate and transform required data.
Guided by senior engineers and data scientists you translate business requirements of internal data consumers into technically viable solutions by owning, implementing, and maintaining data provisioning for reporting and analytics domains.
Who is Hilti?
Join Hilti – A Great Place to Work 2024 & ranked as Asia’s 4th Best Workplaces.
At Hilti, innovation drives everything we do. We’re committed to improving productivity, safety, and sustainability in the global construction industry and beyond. Our strong customer relationships help us create solutions that truly build a better future. With over 120 locations worldwide, we take pride in fostering a deep sense of belonging that extends into our lives and homes.
At Hilti Asia IT Services, we’re at the forefront of digital transformation in construction, aligned with our mission of Making Construction Better. As the IT backbone of Hilti, we empower over 34,000 employees across 120+ countries, delivering cutting-edge solutions to enhance productivity globally.
Based in Malaysia, we collaborate with global teams, utilizing the latest technologies in software development, analytics, IT infrastructure, and design engineering to drive transformative initiatives.
Our people are our greatest strength, and our Great Place to Work 2024 recognition celebrates our commitment to a culture that values care, performance, and innovation. We offer competitive rewards and comprehensive career development opportunities that ensure your success is our priority.
Come be a part of our journey and make a lasting impact!
What does the role involve?
In the role of a Data Engineer Intern at Hilti you will be exposed to latest data engineering technology, work closely with leading experts in the field and will be embedded into the truly global environment of an international company. As part of the enterprise data platform team, you guarantee the seamless, timely and well managed provisioning of data from all data domains to all data domains in the company. The role will require you to fully understand dataflows in the broadest sense possible, dealing on a day-to-day basis with sales, development and IoT data alike, from the source system up until frontend solutions.
Working closely together with senior team members you will act as the key technical enabler of data access and orchestration, guiding business stakeholders of all levels on their data requirements journey.
You support hands-on and – depending on your previous experience – work autonomously to retrieve, process and store large sets of data. You work closely with other data engineers and data scientists to understand and act upon data provisioning requirements. You deal with high level of technical complexity and understand integration patterns across various technical platforms, ranging from cloud based large data processing tools and frontend solutions alike.
You are encouraged to ideate and test your own solution designs and are supported if explore unconventional approaches.
You maintain high technical skills, share your knowledge actively and herein enable other data engineers to collaborate and form a truly dedicated technical team. You maintain strong connections with people throughout all Hilti organizations functional and cross-functional and like to break down complex problems.
The integrated global information management (IM) department serves as the global center of excellence in the realm of business intelligence and analytics. We are currently embarking on an exciting journey to transform the reporting landscape of the organization, moving from hindsight reporting to analytics, insights, and foresight. This organizational transformation.
The department hosts top experts in the fields of business intelligence, data science as well as data engineering and pioneers Hilti’s journey to a data driven company. We are at the forefront of technology innovation, working with the latest technology and striving to enable employees at all levels to make the best decision to drive business outcome.
What do we offer?
At Hilti, we believe in a caring and performance-oriented culture. Our people are our greatest strength, and our Great Place to Work 2024 recognition celebrates our commitment to a culture that values care, performance, and innovation. We offer competitive rewards and comprehensive career development opportunities that ensure your success is our priority. Click on the link to know more Kuala Lumpur | Hilti Careers
What you need is:
You study Computer Science, Engineering (Computer/Telecommunication) or any related quantitative field with a prospect to complete in the near to mid-term future and excellent grades.
You have a passion for mathematics and data as well as software engineering. You feel confident with basic software engineering skills (software architecture, version control systems, continuous integration software).
You understand concepts of distributed computing frameworks and big data and had touchpoints with object-oriented coding, Hadoop, MapReduce, HDFS, etc.
Strong programming skills (Python, Spark, SQL).
Strong communication skills, with excellent English and interpersonal skills to manage change.
A strategic approach and good problem-solving skills.
As a strong team player, you can work in a diverse and dynamic global environment.
A thirst to learn and challenge yourself.
Experience with cloud based hyper scaler (AWS, Azure) is preferred for this position.
Why should you apply?
At Hilti, we’re leading the digital transformation in the construction industry. With our innovative technologies, we’re pushing the boundaries of what's possible—whether it's through advanced software development, data driven solutions, or state-of-the-art IT infrastructure. By joining our team, you’ll be part of a dynamic environment where technology meets real-world impact, enabling smarter, more efficient, and safer construction processes worldwide. We offer:
Cutting-edge projects that utilize the latest in AI, cloud computing, and advanced analytics.
A chance to work with global teams on solutions that are shaping the future of construction.
Continuous learning and development opportunities to grow your skills in the rapidly evolving tech landscape.
If you’re passionate about technology and ready to make an impact in an industry that’s critical to shaping the world around us, Hilti Asia IT Services is the place for you!
Click through the 'Apply Now' button where you will be asked to upload your CV and answer a couple of short questions – the whole process should take around 90 seconds. If we like what we see, you'll be invited to a telephone interview.
If we don't have a suitable role for you at the moment, we will keep you in our talent pool for the future so your recruitment process might take a bit longer but we'll be sure to stay in touch.
#JoinHiltiAsiaITServices
Looking forward to hearing from you!"
Trainee - Data Engineering,Engineering - Software,Information & Communication Technology,"Role Proficiency:
Entry-level position with the primary responsibility for developing and maintaining data pipelines for ingesting wrangling transforming and joining data from various sources. Should possess foundational skills in ETL tools such as Informatica Glue Databricks and DataProc along with coding capabilities in Python PySpark and SQL. Works under the direct supervision of a lead.
Outcomes:
Build data pipelines following instructions provided by the team lead.
Identify and extract data from various sources transforming and loading it into data warehouses or lakes.
Assist in monitoring data pipelines for performance and errors.
Measures of Outcomes:
Adherence to data engineering processes and standards including coding standards.
Timely completion of tasks according to the schedule.
Compliance with SLAs where applicable alongside a reduction in the recurrence of known defects.
Quality of delivery including checks for errors in data pipelines transformations and presentations.
Outputs Expected:
Coding Standards & Practices:
Learn and apply data engineering coding standards and best practices in developing data pipelines and processes.
Develop data processing code with guidance
ensuring it meets specified requirements.
Knowledge Management & Capability Development:
Obtain relevant technology certifications to enhance expertise in data engineering.
Skill Examples:
Ability to write and optimize basic SQL queries for data extraction manipulation and analysis.
Understanding of Extract Transform Load (ETL) or Extract Load transform (ELT) processes with basic experience in working with ETL tools to build data pipelines.
Competency in a programming language like Python and familiarity with libraries such as Pandas or PySpark for data processing tasks.
Knowledge Examples:
Knowledge Examples
Basic familiarity with cloud services (AWS Azure GCP) particularly those related to data storage data processing and data warehousing.
Additional Comments:
Entry-level position with the primary responsibility for developing and maintaining data pipelines for ingesting, wrangling, transforming, and joining data from various sources. Should possess foundational skills in ETL tools such as Informatica, Glue, Databricks, and DataProc, along with coding capabilities in Python, PySpark, and SQL. Works under the direct supervision of a lead. 1.Build data pipelines following instructions provided by the team lead. 2.Identify and extract data from various sources, transforming and loading it into data warehouses or lakes. 3.Assist in monitoring data pipelines for performance and errors."
Lead of AI/ML,Engineering - Software,Information & Communication Technology,"Overview
Keysight is on the forefront of technology innovation, delivering breakthroughs and trusted insights in electronic design, simulation, prototyping, test, manufacturing, and optimization. Our ~15,000 employees create world-class solutions in communications, 5G, automotive, energy, quantum, aerospace, defense, and semiconductor markets for customers in over 100 countries. Learn more about what we do.
Our powerful, award-winning culture embraces a bold vision of where technology can take us and a passion for tackling challenging problems with industry-first solutions. Diversity, equity & inclusion are integral parts of our culture and drivers of innovation at Keysight. We believe that when people feel a sense of belonging, they can be more creative, innovative, and thrive at all points in their careers.
Responsibilities
Able to lead a team to generate AI Roadmap for  Business vision/goals/initiatives
Able to generate Ideas & insights into newer AI-powered business models
Lead the team to develop AI platform/products architecture/design/implementation/AI Infrastructure
Lead the team to complete AI automation (pipeline) projects
Lead from the front as a hands-on subject matter expert, architecting and crafting scalable solutions, and driving data excellence across the organization
Provide ideas and insights into new business models that could be enabled using AI.
Coach and mentor the team and Define best AI/ML driven practices and AI lifecycle, Oversee model training and optimization
Build and deploy end to end ML models and leverage metrics to support predictions, recommendations, search, and growth strategies
Qualifications
PhD in computational modeling, machine learning, statistics, computer science or AI
More than 15years working experience with modern databases, cloud environments, and data ecosystems and High level experience in AI/ML fundamentals
Strong background in software and End to end AI/ML work and deploying of models
Experience in developing AI/ML-focused business and go-to-market strategies for enterprises and startups.
Proficient in deep programming to implement solutions in production
Highly knowledgeable and passionate about latest AI/ML trends and technologies
Experience in building AI/ML-based products and platforms and managing teams of technical and non-technical individuals to deliver results under fast-paced timelines.
Careers Privacy Statement ***Keysight is an Equal Opportunity Employer.***"
Senior Data Engineer,Engineering - Software,Information & Communication Technology,"Apply for this job
Cognite Home Page
Jobs powered by"
Assurance Analytics Specialist (Commercial),Business/Systems Analysts,Information & Communication Technology,"Are you ready to get ahead in your career?
We want to empower you to turn your ambitions into achievements.
We thrive in inclusiveness, diversity and embrace close collaborations for you to create impact for yourself and others.
Together, we aim to bring the best of technology to help people, businesses and the nation to be ahead in a changing world.
To realise our vision to become Malaysia’s leading converged solutions company, we are looking for a new talent to innovate and grow with us in a culture that values commitment, performance and possibilities.
Why does this job exist and why is it critical?​
What are you accountable for?
Accountable to drive and deliver audit automation projects to meet IA Division KPI as per the approved plan as well as accommodate adhoc request from key stakeholders, e.g. ARC, Management, Business.
Accountable to support the Assurance team and collaborate with auditors in areas of audit data analysis, to understand data needs and deliver data-driven solutions, as well as continuous coaching on usage of applicable tools / technologies for data analytics.
Analyse audit analysis requirements and lead in the design and operationalization of audit automation using applicable technologies.
Liaise with business stakeholders to obtain and consolidate data from various structured and unstructured data sources across the organization including databases, APIs, Excel files, etc.
Perform data profiling, cleansing, transformation and enrichment to prepare data for analysis; conduct analysis using statistical techniques and tools like SQL, Python, R, Tableau, etc.; develop and generate reports, visualizations and dashboards to communicate insights.
Lead the end-to-end design, development, testing, implementation and maintenance of audit automation, ensuring internal control tests are accepted and endorsed by Business before operationalization; monitor and track closure from audit automation reports ensuring findings are remediated with appropriate actions.
Identify process improvements and data integrity issues by analyzing outliers, patterns and trends.
Document audit automation design documentation, testing results and data analytic procedures for audit workpapers.
Stay current with auditing data standards, regulations and analytics best practices.
What do you need to have for this role?
Bachelor’s degree in Computer Science, Statistics, Mathematics, Accounting or related quantitative field
Professional certifications in data analytics will be an added advantage.
3-4+ years of experience as a data analyst supporting audits or risk-based projects.
Demonstrate strong analytical skills with attention to detail and accuracy.
Excellent written, verbal communication and presentation skills.
Familiarity with auditing processes, standards, and documentation.
Additional IT background experience/exposure will be an added advantage.
Possess business acumen and overall business process, operations and compliance understanding.
Ability to manage strict deadlines and handle pressure.
What’s next?
Once you’ve applied online, our team will carefully review your application. Due to a high volume of applications, we appreciate your patience to allow for a fair and timely review process.
Should you be shortlisted for the role, we will send you an invitation via email for a digital interview. You can also check on your application status by logging into your candidate account.
Maxis values diverse voices & people. We hire and reward our employees based on capability & performance — regardless of ethnicity, gender, age, education, religion, nationality or physical ability."
Data Engineer,Developers/Programmers,Information & Communication Technology,"We are seeking a highly skilled Data Engineer with 5 to 8 years of experience to join our Data Management team. The candidate must have extensive experience in Azure technologies and sophisticated Python skills. Experience with Oracle technologies would be an added advantage. This role involves crafting, building, and optimizing data pipelines, ensuring data security, and enabling analytical capabilities across the organization.
IN THIS ROLE, YOUR RESPONSIBILITIES WILL BE:
Develop, test, and maintain high-quality software products by using ground breaking technologies and best programming practices.
Design, develop, and maintain scalable and high-performance data pipelines using Azure Data Factory, Azure Synapse Analytics, and other Azure services.
Develop and maintain ETL/ELT processes to ensure the quality, consistency, and accuracy of data.
Implement data integration solutions across on-premise, hybrid, and cloud environments.
Ensure the security, availability, and performance of enterprise data platforms.
Work with relational (SQL Server, Azure SQL) and non-relational databases (Azure Cosmos DB, etc.).
Build, test, and deploy data solutions using Azure DevOps, version control, and CI/CD pipelines.
Develop and implement data governance policies and practices to ensure data integrity and security.
Perform code reviews and ensure the quality of work from the other developers are as per the standards.
Collaborate with multi-functional teams, including designers, developers, and quality assurance engineers to build, refine, and improve software products.
Optimize and solve large datasets using Python and Azure cloud-native technologies.
Build and maintain comprehensive user documentation.
WHO YOU ARE:
A competent professional characterized by having a strong instinct to act, consistently pursuing self-development to enhance skills and knowledge. You possess a drive for achieving results, demonstrating a commitment to perfection in their endeavors. Tech-savvy professional adept at demonstrating technological tools to streamline processes and enhance productivity. You excel in collaborative efforts, recognizing the value of collaboration and optimally contributing to collective goals.
FOR THIS ROLE, YOU WILL NEED:
Bachelor's degree in computer science or a related field
5+ years of experience as a Data Engineer, focusing on Azure cloud services with a Solid understanding of Python/PySpark programming language.
Strong hands-on experience with Azure Data Factory, Azure Synapse Analytics, Azure SQL Database, and Azure Storage.
Experience with Azure Databricks and PySpark is highly desirable
Strong SQL skills, including experience with data modeling, sophisticated queries, and performance optimization.
Expertise in Delta Tables and Delta live tables
Familiarity with version control systems (e.g., Git) and CI/CD pipelines (Azure DevOps).
Knowledge of Data Lake Architecture, Data Warehousing, and Data Modeling principles.
Strong problem-solving, communication, and collaboration skills.
In-depth understanding of the Python software development stacks, ecosystems, frameworks, and tools such as NumPy, SciPy, Pandas, sci-kit-learn and PyTorch.
Writing scalable code using Python programming language, Multi-process architecture
Integrating and running notebooks into Data Pipelines
Able to work in the US without need for sponsorship now or in the future
PREFERRED QUALIFICATIONS THAT SET YOU APART:
Experience in ODI/OBIEE and PL/SQL would be a plus.
Experience in implementing Medallion Architecture
Understanding of Dimensional Modeling and Data Mesh Architecture is an added
Experience with RESTful APIs, Data APIs, and event-driven architecture
Familiarity with standard processes in data governance, lineage, security, and privacy.
Strong analytical, communication, and teamwork skills.
Microsoft Certified: Azure Solutions Architect Authority
Microsoft Certified: Azure Fundamentals
Our Culture & Commitment to You
At Emerson, we prioritize a workplace where every employee is valued, respected, and empowered to grow. We foster an environment that encourages innovation, collaboration, and diverse perspectives-because we know that great ideas come from great teams. Our commitment to ongoing career development and growing an inclusive culture ensures you have the support to thrive. Whether through mentorship, training, or leadership opportunities, we invest in your success so you can make a lasting impact. We believe diverse teams, working together are key to driving growth and delivering business results.
We recognize the importance of employee wellbeing. We prioritize providing flexible, competitive benefits plans to meet you and your family's physical, mental, financial, and social needs. We provide a variety of medical insurance plans, with dental and vision coverage, Employee Assistance Program,
401(k),
tuition reimbursement, employee resource groups, recognition, and much more. Our culture offers flexible time off plans, including paid parental leave (maternal and paternal), vacation and holiday leave.
Learn more about our
Culture & Values
.
#LI-BA1
#LI-HYBRID
ABOUT US
WHY EMERSON
Our Commitment to Our People
At Emerson, we are motivated by a spirit of collaboration that helps our diverse, multicultural teams across the world drive innovation that makes the world healthier, safer, smarter, and more sustainable. And we want you to join us in our bold aspiration.
We have built an engaged community of inquisitive, dedicated people who thrive knowing they are welcomed, trusted, celebrated, and empowered to solve the world's most complex problems - for our customers, our communities, and the planet. You'll contribute to this vital work while further developing your skills through our award-winning employee development programs. We are a proud corporate citizen in every city where we operate and are committed to our people, our communities, and the world at large. We take this responsibility seriously and strive to make a positive impact through every endeavor.
At Emerson, you'll see firsthand that our people are at the center of everything we do. So, let's go. Let's think differently. Learn, collaborate, and grow. Seek opportunity. Push boundaries. Be empowered to make things better. Speed up to break through. Let's go, together.
Accessibility Assistance or Accommodation
If you have a disability and are having difficulty accessing or using this website to apply for a position, please contact:
idisability.administrator@emerson.com
.
ABOUT EMERSON
Emerson is a global leader in automation technology and software. Through our deep domain expertise and legacy of flawless execution, Emerson helps customers in critical industries like life sciences, energy, power and renewables, chemical and advanced factory automation operate more sustainably while improving productivity, energy security and reliability.
With global operations and a comprehensive portfolio of software and technology, we are helping companies implement digital transformation to measurably improve their operations, conserve valuable resources and enhance their safety.
We offer equitable opportunities, celebrate diversity, and embrace challenges with confidence that, together, we can make an impact across a broad spectrum of countries and industries. Whether you're an established professional looking for a career change, an undergraduate student exploring possibilities, or a recent graduate with an advanced degree, you'll find your chance to make a difference with Emerson. Join our team - let's go!
No calls or agencies please."
Data Engineer Lead,Developers/Programmers,Information & Communication Technology,"ABOUT US
We’re the world’s leading provider of secure financial messaging services, headquartered in Belgium. We are the way the world moves value – across borders, through cities and overseas. No other organisation can address the scale, precision, pace and trust that this demands, and we’re proud to support the global economy.
We’re unique too. We were established to find a better way for the global financial community to move value – a reliable, safe and secure approach that the community can trust, completely. We’re always striving to be better and are constantly evolving in an ever-changing landscape, without undermining that trust. Five decades on, our vibrant community reflects the complexity and diversity of the financial ecosystem. We innovate diligently, test exhaustively, then implement fast. In a connected and exciting era, our mission has never been more relevant. Swift now has a presence in 200+ countries and legal territories to serve a community of more than 12,000 banks and financial institutions.
What to expect
Design, develop, test, install and support programs/systems in line with agreed requirements.
Quality is part of everything you do
Develop and maintain technical documentation.
Design and implement integration and automated tests
Assist with the analysis of requirements and the development of recommendations as to the systems approach to follow.
Prepare specifications, tests, deliverables, acceptance criteria, time frames, etc. for software tasks
Review designs, code, unit test and technical documentation created by other developers.
Analyze problems, develop and propose solutions to more senior team members.
Prepare and study the technical feasibility and estimates of the proposed systems solutions
Work collaboratively with other team members and provide guidance to more junior team members.
Develop and maintain technical documentation, prepare and give presentations to other team members, management and customers.
Provide coaching and training to more junior team members.
Provide timing/scheduling estimates to team leader and propose corrective actions to timelines when necessary
Develop and maintain strong working relationships with solutions delivery peers and other IT Delivery partners.
Demonstrate customer centricity by working closely together with the internal customer.
Organize an efficient handover through high quality documentation and training.​
What will make you successful
Qualifications:
At least 10 + years' of relevant experience and at least last 2 years working as a Technical Lead
Proven experience in Data engineering and Software development practices.
Technical Skills Requirements:
Must have:
Education and experience in programming languages and their design patterns (mainly Java, Python, Unix Shell scripting)
Understanding of containerization technologies like Openshift and Kubernetes
Experience with massive object storage services (Amazon S3 storage or equivalent) is a plus
Solid understanding of Data Engineering, data hub, data lake and data warehousing concepts
Experience in continuous integration/delivery build environment: GIT, Jenkins, Maven, Coverage and Static/Dynamic Code Analysis tools.
Experience with Agile Tools (JIRA, Confluence, BitBucket, Github)
Good to have:
Apache Data management tools (Spark, Kafka, NiFi, Airflow)
Red Hat Linux
Elasticsearch/Kibana and Oracle databases.
Helm Charts / Infrastructure-as-code / Terraform
Experience in handling PKI / TLS
Professional Skills Requirements:
Leadership
Creativity and innovation
Adaptability and responsiveness to change
Take accountability for delivering results
Strong communication skills, both written and oral
Time management, planning and organizing
Ability to work well in both a team and individual environment
Quality oriented
Engaged and team oriented
Open communication
What we offer
We put you in control of career
We give you a competitive package
We help you perform at your best
We help you make a difference
We give you the freedom to be yourself
We give you the freedom to be yourself. We are creating an environment of unique individuals – like you – with different perspectives on the financial industry and the world. A diverse and inclusive environment in which everyone’s voice counts and where you can reach your full potential.
If you believe you require a reasonable accommodation to participate in the job application or interview process, please contact us to request accommodation.
Don’t meet every single requirement? At Swift, we are dedicated to building a workplace where people can bring their full selves and ideas to the team, so if you are excited about this role, we encourage you to apply even if you do not meet every single qualification."
