Title,Job SubClassification,Job Classification,Full Job Description
Software Developer,Developers/Programmers,Information & Communication Technology,"We are seeking for candidates join our team as a Software Developer.  You will join our Fintech team which is always buzzing with new ideas and incentive to innovate. Consisting of IT specialists who have diverse skills in software development, the team members also bring with them cross-market experience, having worked on projects locally and also across the other markets in the Group.
Job Functions:
Design, develop, and maintain software applications and systems
Collaborate with cross-functional teams to identify and solve complex software problems
Write clean, efficient, and well-documented code
Lead technical design and architecture discussions
Provide technical guidance and mentorship to junior engineers
Perform code reviews and ensure code quality standards are met
Stay up-to-date with emerging trends and technologies in software development
Participate in Agile development methodologies, including sprint planning, stand-ups, and retrospectives
Communicate effectively with stakeholders, including product managers, designers, and other engineers
Contribute to the development of technical specifications and project plans
Requirements:
·         Degree in computer Science or related field.
·
Experienced in any combination of the following skills:
o    ASP, C#,.Net,
o    VB, VB.Net,
o    MVC,
o    .Net Core and Micro Services,
o    Web API, Rest API, React JS, Angular JS
o    Bootstrap, HTML5, PHP , JSON, Redis
o    Javascript , Jquery
o    Microsoft SQL Server"
Software Engineer (Fresh Graduate Opportunity/Internship placement),Developers/Programmers,Information & Communication Technology,"Fresh Graduate Program:
Fresh Graduate Program hiring in Huawei Malaysia is ongoing. This program offers outstanding local talents fixed-term contracts for an accelerated career, to boost their career while participating in multiple countries' ICT development.
We will interview and hire fresh graduates who are completing their degrees in the year 2024 and 2025. You may be completing your study in a few more months, apply and secure your career at Huawei in advance.
Target Audience:
Fresh graduate who is going to graduate or has graduated in year 2024 and 2025.
Undergraduate students who are looking for internship placement in year 2025.
Job Description:
Involves in the delivery of telecom software project.
Provide 2nd level support and required remote standby for operational support.
Support maintenance tasks, including troubleshooting customer complaints, system health check, system backup, voucher creation and etc.
Liaison with external parties and vendor to support and manage network for implementation and operational task.
Translate business requirement into detail network deliverable.
Work closely with Product and Regulatory for new requirements and support.
MVNO network nodes includes: IN (OCS, SCP), VAS (SMS, USSD, IVR, IGW), and BSS (API Proxy, MNP, DRMS, Provisioning, Subscription Engine).
Requirements:
Familiar with frontend application programming and backend application development skills (e.g. HTML, Javascript, Python & Ruby).
Familiar with database principle, with basic data modeling capability.
Familiar with integration protocol (e.g. CORBA, SNMP, SOAP/REST, etc).
With knowledge of Operating System, Database, & High Availability (HA)/Disaster Recovery (DR) Solution.
Understand basic knowledge of Operations and Maintenance (Field Operation, NOC, Operation process).
Be good at communication in external and internal, and good at finding and solving problems.
Familiar with industry standards including eTOM and ITIL will be a plus
Required Degree in Software Engineering & Computer Science related background or equivalent.
*Positions are offered by Huawei or Huawei's Service Provider."
Java Software Engineer,Engineering - Software,Information & Communication Technology,"With headquarters in Singapore and main operations across Asia, Europe, the Middle East and Latin America, Ant International is a leading global digital payment, digitisation and financial technology provider. Through collaboration across the private and public sectors, our unified techfin platform supports financial institutions and merchants of all sizes to achieve inclusive growth through a comprehensive range of cutting-edge digital payment and financial services solutions. To learn more, please visit https://www.antglobal.com/
Key Responsibilities:
1. Design solutions involving integration with multiple systems and services.
2. Develop high volume, high performance, low latency and reliable mission critical applications.
3. Write maintainable, robust, and testable code.
4. Perform code and test case review.
5. Implement processes, solutions or tools to improve software delivery and quality.
6. Able to adopt latest software development trends and industry best practices.
7. Provide mentorship to Junior Engineer/ Intern (Senior Engineer/Team Lead).
Job Requirement
1. Bachelor’s or Master’s degree in computer science or relevant fields.
2. Software development experience in the finance, payment or banking industry is preferred.
3. Excellent social, communication, presentation and leadership skills.
4. Excellent knowledge in Java or any other programming language (C/ C++/ Python)
5. Having knowledge of Relational Databases, SQL and ORM technologies is preferred.
6. Having strong foundation in frameworks (such as Spring, jUnit) is preferred.
7. Able to work in a fast paced and result driven environment."
Software Engineer (Fresh Grad are Welcome),Engineering - Software,Information & Communication Technology,"Job Responsibilities:
Design, develop and enhance new/existing application and services
Work closely with other developers to provide the entire solution
Integration of 3rd party API
Optimisation of web application and infrastructure for scalability and speed
Job Requirements :
Fresh graduates are welcome (Min pay RM3,500 - RM6,000)
Candidate must possess at least Bachelor's Degree/Post Graduate Diploma/Professional Degree in Computer Science/Information Technology or equivalent.
Required language(s): English
At least 2 Year(s) of working experience in the related field is required for this position.
Required Skill(s): Laravel, MySQL, HTML5, CSS3, jQuery, Bootstrap
Preferably Senior Executive specialized in IT/Computer - Software or equivalent.
Benefits and Perks await YOU!
Monthly Travelling Allowance
Medical, Dental, Spectacles, Chiropractic, Supplements/Medicine claims and etc.
Birthday Leave
Free flow snacks and drinks
Flexible working hours
Festive season and birthday celebration
Monthly Indoor and Outdoor Activities
Annual Company Trip"
Junior Software Test Engineer (Fresh Graduate),Engineering - Software,Information & Communication Technology,"Job Summary:
Join our dynamic team as a Junior Software Test Engineer! This role is perfect for fresh graduates eager to start their career in software testing. You will be involved in designing and executing test cases, performing risk assessments, and ensuring product quality across functionality, performance, security, and compatibility. Grow your skills by working with innovative internet products and learn the latest testing tools and techniques.
Key Responsibilities:
Design test cases, execute tests, and perform risk assessments for products/modules.
Assist in ensuring product/module quality, including functionality, performance, security, and compatibility.
Independently develop or select appropriate testing tools to improve personal and team efficiency.
Requirements:
Bachelor’s degree or above; prior experience in testing roles is a plus.
Familiar with mobile or backend testing and have a strong understanding of internet products.
Strong initiative, responsibility, ability to work under pressure, and passion for learning and applying new technologies.
Experience with revenue activity testing and payment testing is preferred.
Proficiency in Mandarin is a plus, to support communication with Mandarin-speaking clients and team members."
"Internship for Software Developer (PHP, Laravel, Next.js)",Developers/Programmers,Information & Communication Technology,"Are you driven, results-oriented and a team player?
vimigo holds a strong track record with technology projects and has successfully built multiple apps and maintained it for 4 years and counting, which is used by over 500 companies. Getting a great product right is tough. It involves thoughtful choices about design, deep knowledge of the market, and making use of the right technologies.
Here at vimigo, we are a team of dedicated professionals with experience in bootstrapping a new product from the conception stage to supporting and actively monitoring one with mass adoption. It is in such a team that you learn the most, perform your best work, improve the fastest, and have the most fun.
As an Amazon Web Service (AWS) Cloud Technology Partner for the past 4 years who is also consulting, we understand the importance of aligning our philosophy with the client’s objectives. Stringent Quality Assurance Testing (QAT) and User Acceptance Testing (UAT) among other testing practices that we do are essential to our promise of quality delivery.
Our responsibilities continue beyond just developing a product. Growth and sustainability involve continuous cross-functional efforts — roadmap management, ongoing development, operational support, expert technical consulting, user acquisition, retention optimization, team-building, and more.
If this is a journey you’d like to embark on, keep reading!
About the Job:
Understanding the client’s requirements is what the company values the most. We are here to provide and develop a meaningful solution; that is to empower our local entrepreneurs to succeed in a competitive marketplace, through cost-effective innovations and technology. You will be:
Involved in the
development
, maintenance, and support of new/existing web applications.
Work closely with external/internal team
in the areas of design requirement, specification, implementation, coding, and testing.
Ensure all the source codes are
optimized
,
written and documented
in compliance according to the company’s quality assurance standard.
Be a part of a vibrant team that works on innovative and exciting projects!
Job Requirements:
Possess at least a Bachelor’s Degree, Post Graduate Diploma, Professional Degree in Computer Science/Information Technology, Engineering (Computer/Telecommunication), Science & Technology, or equivalent as per mentioned.
Ability to learn and advance, attend meetups & conferences, and grow personally and within a team. Willing to work on vibrant and exciting projects, mainly enterprise solutions that include large/small scale web startups & custom web applications.
We seek for someone like you, who is:
Excellent in problem-solving and analytical skills.
Good in understanding of Internet technology, standard and n-tier architecture, and OOP.
Open minded to new solutions, forward thinking and strong ability to adapt.
Have a strong passion for programming and research of new technologies.
Familiar with SME businesses/entrepreneurs will be a bonus to the projects.
Technologies we use:
We work with proven technologies & stacks which allow us to bring value to our customers. You may expect to work with some of these technologies.
Web & Back-end: PHP, Laravel, Python, WordPress, Next.js
Mobile applications: Dart, Flutter.
Database: PostgreSQL, MariaDB, MongoDB, Redis, MySQL.
Server: Linux, Apache, Nginx.
DevOps: AWS, Huawei Cloud
Good understanding of cloud environment, CI/CD, unit testing and validation is a bonus.
Company Awards:
Top 10 finalists of Create Alibaba Cloud Startup Contest 2019
AWS Cloud Partner
Featured in major media like Astro, Sinchew, The Star, Chinapress, Top10 CEO
Trusted by more than 3000 SMEs all over Malaysia and expanding regionally
[OPENING FOR OCTOBER 2023 ONWARDS]
==========================================================
Cool Perks - Best in Class Benefits
Performance reward, health & holiday incentives, transportation allowance, gadgets allowance and MORE!
Cool Office Space
Ergonomic seat and multiple monitors to ensure your workplace comfort, thinking corner with bean bags to encourage creative thinking, lounge areas and cold beverages all at your disposal to do your best work yet.
Transport Convenience
It's always convenient to reach our office, regardless of whether you are driving, taking the bus, MRT or LRT.
Learning Opportunities
Growth is part of our culture. We pride ourselves in giving our people the autonomy to excel in their roles and many avenues to develop their skills.
FUN, FUN & FUN
Happy Fridays, birthday celebrations, seasonal celebrations, monthly team
Apply Now!
Hey, thanks for reaching the end of this job advertisement. It shows that you are really interested in this job, let’s apply now and we are looking forward to meeting you soon!
IMPORTANT NOTE:
Please state your internship period in the proceeding comment box entitled ""Why hire me?""
For more info:
Search Facebook/Youtube/ LinkedIn: VIMIGO
Phillip Choong (CTO & CEO of vimigo Technologies)
Shane Mun (CEO of vimigo)
Websites:
sales.vimigoapp.com
www.vimigoapp.com
www.vimigotech.com"
Software Quality Assurance Engineer,Testing & Quality Assurance,Information & Communication Technology,"About The Company
Kumo™
(kumoteam.co) is a provider of Clinic Management Software as a Service (SaaS) for the medical, healthcare, and wellness industries. With a strong track record in the Medical Aesthetics, Beauty, and Wellness sectors through the
Aoikumo™
(aoikumo.com) brand, as well as in Dental, Veterinary, and Primary Care through our products
kumoDent™
(kumodent.com),
kumoVet™
(kumovet.com) and
kumoDoc™
(kumodoc.com) respectively,
Kumo™
has established itself as a leader in the field. By leveraging its successful platforms,
Kumo™
aims to offer cutting-edge software solutions to the medical field, ranging from appointment scheduling to billing and after-care. Our products are built to last, with regular updates ensuring they meet both current and future business needs, resulting in significant transformative advantages.
In collaboration with
Mediconnexions Consulting
,
Kumo™
goes beyond its role as a software provider by offering patient infographics on treatments within its platform. These infographics can be conveniently shared directly to the patient's mobile device.
We need people like you to join the team to apply what you love to do so that we can all grow together. A place where it's all about fun, doing what you do best!
Job Summary
As a
Software Quality Assurance Engineer
, you'll play a crucial role in ensuring the quality and reliability of Kumo™ applications, contributing to an exceptional user experience.
Key Responsibilities:
Develop and execute test plans and test cases for web and mobile applications.
Conduct both manual and automated testing to identify issues and ensure software quality.
Collaborate closely with developers and product managers to understand requirements and identify potential issues early.
Document and report issues clearly and track them through to resolution.
Perform functional, regression, and integration testing to verify new features and bug fixes.
Maintain and update test documentation, including test cases, test scripts, and test reports.
Participate in test result analysis and contribute to continuous improvement of QA processes.
Provide regular updates on testing status and results to the development and product team.
Stay up to date with new testing tools and test strategies.
Assist in ad-hoc duties as and when required.
Qualifications & Experience:
Bachelor’s degree in Computer Science, Information Technology, or related field.
You have minimum of 2 years relevant experience in software quality.
Fundamental debugging skills and a basic understanding of programming concepts.
Familiarity with software testing methodologies, tools, and processes.
Strong analytical and problem-solving skills.
Excellent written and verbal communication skills in English.
Experience with test management and issue tracking tools.
Detail-oriented with a strong commitment to delivering high-quality results.
Ability to work effectively in a fast-paced, dynamic environment.
Experience in manual and automated testing for web and mobile applications is a plus.
Why Join Us?
Training and certification sponsored by the company.
We practice a vibrant & energetic office culture with fun working environment.
We provide opportunities for career advancement within the company.
We host yearly festive dinners/ lunch, team building activities and various fun employee engagement activities (monthly birthday celebrations, Christmas lucky draw, sports, eating sessions etc).
Our office is next to Citta mall and other eateries with reasonably priced food.
Others benefits include wellness, optical, dental allowances, ample basement parking, snacks and fruits in pantry, coffee and tea provided
Security, integrity, and trust form the foundation of everything we do and as such, we have achieved a significant milestone in our journey, with the ISO/IEC 27001:2022 certification of Information Security Management Systems (ISMS), by SIRIM QAS International and accredited by Standards Malaysia, UKAS, and IQNET.
As the first Clinic Management Software from Malaysia to achieve this certification, this accomplishment marks a significant step forward, solidifying our position as a trailblazer in delivering secure, dependable, and forward-thinking digital solutions for the healthcare and wellness sectors.
This achievement reinforces our mission to set new standards, lead by example, and remain a reliable partner in an innovation-driven industry. Therefore, it is the responsibility of every Kumo team member to follow and actively enforce security protocols.
Responsibilities if you’re appointed in the ISMS Committee
High level review on Information Security Incidents and decision on remedial action.
Established relevant policy, procedure and guideline to ISMS implementation.
Monitor the effectiveness of the established information security policies, standards and procedures.
Prepare and maintain Information Security policies and ISMS policies.
Recommend specialized Information Security advice or services where appropriate. (e.g. engaging consultants to test the effectiveness of security policies, investigate alleged security breaches, or conduct an independent review of information systems)
Perform continual risk assessment and risk treatment plan base and established methodology.
Updating of information asset inventory register.
Ensure that adequate security training is provided to various end-users and security awareness programs are conducted regularly.
Identifying the classification level of information assets.
Understanding the ISMS Manual and your additional responsibilities if you’re appointed the positions (Document Controller / Incident Manager / ISMS Secretariat)"
Full Stack Software Engineer,Developers/Programmers,Information & Communication Technology,"We’re a New Zealand-based design and technology studio with a growing team in Kuala Lumpur — and we’re looking for a Full Stack Engineer who’s excited to build purposeful, human-centred software.
If you love solving complex problems and enjoy working across the stack — this could be your next great role.
What you’ll be working on:
Designing and building full-stack applications
Collaborating with cross-functional teams (designers, product managers, other engineers)
Building APIs, services and systems that are scalable, reliable and secure
Contributing to technical decisions, best practices, and code reviews
Improving developer experience through better tooling, testing, and CI/CD pipelines
Our tech stack:
As we work on a variety of projects - we’re looking for someone with experience in some (not necessarily all) of the following:
J2EE
.NET Core
Node.js / Typescript
React or React Native (nice to have, not essential)
REST APIs, microservices, Azure, cloud infrastructure, CI/CD pipelines
We’re flexible on where you’re strongest — the key is a full-stack curiosity.
What we offer:
A hybrid, flexible work environment in KL
Collaboration with experienced teams in NZ and MY
Opportunities to grow — across tech, product, or leadership paths
Regular learning sessions, personalised development plans & training support
Supportive, people-first culture that values transparency and long-term thinking
What matters to us:
Put people first
– It’s about the people, not just the tech
Push the boundaries
– We’re here to do things better, not just faster
Play the long game
– Thoughtful, sustainable solutions
Say it like it is
– Clarity and honesty in all we do
Live for the RUSH
– The thrill of building something that works and matters
Ready to apply?
If this sounds like your kind of team and your kind of challenge — we’d love to hear from you. Apply today and let’s talk!"
Software Engineer,Engineering - Software,Information & Communication Technology,"We’re looking for multiple Software Engineering contractors to join our software development team in Malaysia. Our organisation is based in Australia working closely with our Malaysian team.
Blitzm Systems is an Australian digital agency which creates high quality software for interesting problem spaces. Working with Blitzm means you will be supported by business managers that know software development, project managers, user experience designers and testers. As a contractor for Blitzm, you will be required to develop software of the highest quality with consideration of project parameters, client needs and high levels of communication in both written and spoken English, in order to collaborate effectively and deliver results for our clients.
For our immediate projects, you need to be capable with at least either or full stack:
React (and Next.js); and/or
React Native (iOS and Android); and/or
.Net Core
Other tech we use includes: Kubernetes, Docker, Django, Python, Gitlab.
You will need to have self sufficiency and commitment to be a key part of our new and growing team. You will need to be able to work from home and provide your own equipment including a laptop/workstation.
In the future, we may organise an office space in Kuala Lumpur and in which case we may ask you to attend that office. The contract will be for an initial project and there will be strong potential for many further projects.
HOW YOU CAN HELP
The following will be core activities required in the position:
Designing and developing software.
Communicating technical topics clearly to the team and clients.
Make technology decisions and communicate those to the project team.
Perform code reviews and review merge requests.
Translate business requirements into system requirements.
Assist other developers to overcome complex problems.
Improve software engineering processes.
Estimate development effort and report progress.
Contributing to other areas depending on your skill set.
Experience with the following will also be highly valued:
developing with other technologies.
developing AI systems.
database design.
AWS and Azure cloud services.
ABOUT YOU
Must have a software engineering tertiary qualification. Please share your GPA or academic record.
Greater than 3 years professional experience in software development.
Must have experience with the following:
React  and/or React Native and/or .Net Core (or other similar web framework)
API integration with web and/or mobile applications.
remote software development processes and tools.
Excellent spoken and written English language skills, suitable for communicating complex technical topics and effective communication to English speaking clients.
Please be aware that background and police checks will be required as part of our recruitment process.
ABOUT US
Blitzm Systems is a growing software development and cloud consulting agency based in Melbourne Australia, managed by software engineers. We provide development and consulting services for a wide range of different industries and we are currently expanding our website development capability. We pride ourselves on delivering the highest quality solutions to our clients.
To apply for the position please ensure you provide:
1. A cover letter briefly explaining how you meet the criteria.
2. A resume including education and relevant experience. Please ensure you identify the university you attended and when."
Software Engineer,Engineering - Software,Information & Communication Technology,"About the role
Join the dynamic team at Grooops Technologies Sdn Bhd as a Software Engineer. In this full-time role based in Kuala Lumpur, you will be responsible for designing, developing and maintaining cutting-edge software solutions that drive the company's technology initiatives. Your technical expertise and innovative mindset will be instrumental in shaping the future of our software products and services.
What you'll be doing
Collaborate with cross-functional teams to understand business requirements and translate them into robust, scalable software solutions
Design, develop and implement high-quality, efficient code following best practices and industry standards
Participate in the full software development lifecycle, from requirements gathering to testing and deployment
Identify and resolve complex software issues, with a focus on optimizing performance and user experience
Contribute to the continuous improvement of our software architecture, tools and processes
Stay up-to-date with the latest industry trends and technologies to enhance your skills and drive innovation
What we're looking for
Bachelor's degree in Computer Science, Software Engineering or a related field
Proven experience of 1+ years as a Software Engineer, ideally in a fast-paced, agile environment
Proficiency in one or more programming languages such as C#, PHP, Python, or JavaScript
Strong understanding of software design patterns, data structures and algorithms
Experience with modern software development frameworks and tools, such as Git, Docker, and Agile methodologies
Excellent problem-solving, analytical and communication skills
Ability to work collaboratively in a team and contribute to a positive, inclusive work culture
What we offer
At Grooops Technologies, we are committed to providing a supportive and fulfilling work environment. We offer competitive salaries, opportunities for professional development, and a range of employee benefits, including health insurance, wellness programs, and flexible work arrangements. Join our talented team and be a part of shaping the future of our innovative technology solutions.
Apply now to become our next Software Engineer!"
Graduate Software Engineer / Developer,Engineering - Software,Information & Communication Technology,"This is for people that are passionate in programming, that wanted to build a career in hardcore programming, optimizing bit by bit. You will have opportunities to learn different programming languages and working in large projects. People who are keen to know and make use of Object Oriented Principle, Domain Driven Design, Test Driven Development, you are welcomed to apply this.
If you are fresh graduate, this role is for you to get the fundamental right, you will be put under guidance of senior engineer for 3 to 6 months, day to day operation, handling customer requirement, projects delivery, testing of software, familiarize with environment, and tools.
Join our dynamic team and be part of a fast-paced environment where you'll have the opportunity to learn and grow your skills in cutting-edge technologies.
What you'll do:
Develop diverse applications:
Be involved in the creation of web, mobile, and desktop applications to meet various needs.
Enhance data insights:
Contribute to the development of metrics, data enrichment, and widgets to provide valuable insights.
Create user-friendly interfaces:
Design and build dashboards, reports, and configuration pages that simplify user navigation.
Continuously improve:
Collaborate with our team to enhance our product experience and deliver exceptional solutions.
Required skills and experience:
Strong understanding of HTML, CSS, and JavaScript
Experience with popular frameworks like jQuery, Angular, and React
Knowledge of mobile app development (Android or iOS)
Familiarity with RESTful APIs
Proficiency in programming languages such as C#, Python, or Java
A passion for learning new technologies and solving complex problems
Prefer graduates from Computer Science, Software Engineering, Information System, Electronic and Electrical, Mechatronic, Information Technology and related courses.
Possible career opportunities after completed 2 years of training: Back End Developer, Front End Developer, Web Developer, Mobile App Developer, .NET Developer, Full Stack Developer, Image Processing Specialist, Data Scientist, Support Engineer, System Analyst, IoT, Database Administrator, Data Engineer, Software Developer, DevOps Engineer, Embedded Software Engineer
Data Analyst ,Big Data, Computer Science ,IT ,AI ,System Analyst ,Business Analyst ,Information Technology ,Programming ,Programmer ,C# ,Data Science ,Fresh Graduate ,Database Administrator ,DBA ,Software Engineer, Software Developer ,IoT ,Cloud Computing ,Web Development ,Frontend ,HTML ,Java ,Python ,Full Stack ,Image Processing ,Artificial Intelligence ,Intelligent System ,Networking ,Application ,Firmware ,Embedded, Power BI"
Software Developer,Developers/Programmers,Information & Communication Technology,"Original Intelligence Sdn Bhd is seeking a talented and experienced Software Developer to join our dynamic team in Petaling Jaya, Selangor. As a full-time Software Developer, you will play a crucial role in developing and maintaining cutting-edge software solutions that drive the success of our company.
We are looking for a .Net developer to build software using languages and technologies of the .NET framework. You will create applications from scratch, configure existing systems and provide user support.
In this role, you should be able to write functional code with a sharp eye for spotting defects. You should be a team player and excellent communicator. If you are also passionate about the .NET framework and software design/architecture, we’d like to meet you. Your goal will be to work with internal teams to design, develop and maintain software.
Responsibilities
1. Serve as an expert on applications and provide technical support
2. Collaborate with internal teams to produce software design and architecture
3. Write clean, scalable code using .NET programming languages
4. Test and deploy applications and systems
5. Revise, update, refactor and debug code
6. Improve existing software
7. Develop documentation throughout the software development life cycle (SDLC)
Requirements
Proven experience as a .NET Developer or Application Developer
Familiarity with the ASP.NET framework, SQL Server and design/architectural patterns (e.g. Model-View-Controller (MVC))
Knowledge of at least one of the .NET languages (e.g. C#, Visual Basic .NET) and HTML5/CSS3, knowledge of Jquery & javascript.
Familiarity with architecture styles/APIs (REST, RPC)
Excellent troubleshooting and communication skills
Understanding of Agile methodologies
BSc/BA in Computer Science, Engineering or a related field
Permanent position based in Kelana Jaya (Kelana Centre Point)
10mins walking distance with LRT Glenmarie Station"
Application Developer / Senior Application Developer (C# / .NET),Developers/Programmers,Information & Communication Technology,"We are looking for passionate and driven Application Developers with skills in C# and ASP.NET to join our growing development team at Innocel. You will be involved in developing and maintaining high-quality custom web applications and backend services for enterprise clients across industries. Fresh graduates and experienced candidates are both encouraged to apply.
🧑‍💻 Key Responsibilities
Design, develop, test, and deploy web applications using .NET technologies (C#, ASP.NET).
Customize and maintain existing systems and features.
Collaborate with the project team on requirements gathering, design, and testing.
Troubleshoot and resolve software issues and bugs.
Prepare technical documentation for ongoing support and reference.
🧠 Requirements & Qualifications
For All Levels:
Solid understanding of HTML, CSS, JavaScript, and web fundamentals.
Hands-on experience in ASP.NET web development and RESTful API design.
Strong grasp of C#, with familiarity in LINQ and Entity Framework being an advantage.
Good database skills (SQL Server or others).
Knowledge of version control tools (e.g., Git) is preferred.
Fresh Graduates / Entry-Level:
Welcome to apply! Training and mentorship will be provided.
Positive attitude and eagerness to learn new technologies.
Senior Level:
Minimum 4 years of experience in software/application development.
Ability to lead modules, provide code reviews, and contribute to solution design."
Software Programmer,Developers/Programmers,Information & Communication Technology,"What you'll be doing?
Software Development:
Design, code, test, and debug software applications based on specific requirements or user stories, contributing to the creation of innovative solutions.
Feature Enhancement:
Develop new software features and improve existing ones to meet business goals, driving continuous improvement of our client's products.
Problem Solving:
Analyze and troubleshoot software issues, identify bugs, and propose effective solutions, ensuring smooth operation of applications.
Quality Assurance:
Conduct unit testing, integration testing, and participate in code reviews to maintain high standards of software quality and reliability.
System Maintenance:
Take responsibility for the daily maintenance of the company's existing software product system, providing timely responses to system issues.
Continuous Learning:
Stay updated with industry trends, best practices, and new technologies to enhance your coding skills and keep current with software development methodologies.
Who are they looking for?
Passion for Excellence:
Demonstrate enthusiasm for best design and coding practices, along with a desire to develop bold new ideas in software development.
Problem-Solving Skills:
Showcase strong logical thinking and problem-solving abilities to tackle complex software challenges.
Mathematical Aptitude:
Possess good mathematical skills, particularly in financial calculations, to support the development of robust software solutions.
Educational Background:
Hold a Bachelor's Degree or Professional Degree in Software Engineering, Computer Science, or an equivalent field. Candidates with no prior experience are welcomed to apply.
Development Experience:
Ideally have at least 3 years of experience in Windows Application or Website development, but we encourage applications from all skill levels.
Language Proficiency:
Ability to speak and write in Mandarin, English, and Malay to effectively liaise with associates and contribute to a diverse work environment.
Technical Expertise:
Demonstrate solid knowledge of ASP.NET, C++, Laravel, Vue.js, or React.js, along with proficiency in SQL databases.
Working Hours
5 days work week
How to apply
Ready to join this role? Click Apply now to submit your resume and share your availability and expected salary with us!
We value diversity and encourage all qualified individuals to apply, regardless of background or personal circumstances.
All information received will be kept strictly confidential and will be used only for employment-related purposes."
Senior Backend Developer (C# .Net Core),Developers/Programmers,Information & Communication Technology,"Job Responsibilities :
Responsible for the daily maintenance of the company's existing software product system and responding to system problems in a timely manner.
Build a new system with the wireframe given.
Coding standards, organizational programming skills and good commenting practices.
Participate in all phases of the entire software life cycle up to final release.
Coding, testing and documentation according to user and system requirements to deliver source code, documents and text scripts.
Work on bug fixes and improving application performance.
Keep abreast of the latest industry development related to the company's products, constantly upgrade and improve the software system.
Job Requirements :
.NET Core
: Strong experience with .NET Core
Database
: Proficiency with either
SQL Server
or
MongoDB
(at least one required).
API Integration
: Experience integrating with third-party and internal APIs.
Message Queuing
: Experience with
RabbitMQ
or
Kafka
for messaging systems.
Redis
: Familiarity with
Redis
for caching solutions.
JavaScript
: Basic knowledge of
JavaScript
for front-end development or interactions.
ABP Frameworks
: Familiarity with or preference for working with
ABP Boilerplate
,
ASP.NET Zero
, or
ABP.IO
."
Software Engineer,Engineering - Software,Information & Communication Technology,"We are looking for a Software Engineer with focus on web application. You will work closely in the development team on projects. You will be responsible for supporting the development, implementation and maintenance of the applications that we developed for our clients.
Fresh Graduates are welcome to apply and training will be provided.
Key Responsibilities:
Web development, Frontend development using HTML, SASS and Typescript.
Testing, debugging and documenting new of newly developed software.
Maintenance of web application
Requirements:
Bachelor of Information Technology, Engineering with interest in programming
Speaks and writes English fluently
Proficient in programming
Good communication skills and able to work well with people at all levels"
Software Developer,Developers/Programmers,Information & Communication Technology,"You will be part of a productive team responsible for the development and maintenance of one or more of our current software products. You will work within an enterprise environment with state-of-art technologies. The opportunity to work with overseas clients, and will develop your international client exposure.
Responsibilities:
Produce clean, efficient code based on specifications.
Integrate software components and third-party programs.
Verify and deploy applications and systems.
Troubleshoot, debug, and upgrade existing software.
Gather and evaluate user feedback.
Recommend and execute improvements.
Create technical documentation.
Requirements:
BSc/BA in Computer Science, IT, or a related field.
Familiarity with Agile & Scrum development methodologies.
Familiar with software design and development.
Proficient in development languages (Java, Rest Webservice, Spring, Vue JS, Angular, Dart, Camunda & Spring batch) and frameworks/systems (GIT).
Experience with Java and/or Flutter is an added advantage.
Ability to learn new languages and technologies.
Excellent communication skills and team player.
Resourcefulness and troubleshooting aptitude.
Experience as a Software Developer or similar roles is an added advantage.
Required years of experience 2 years
. Fresh graduates are encouraged to apply."
Java Software Engineer,Engineering - Software,Information & Communication Technology,"We are seeking Java Developer & Support Engineer to manage production servers, databases, and provide coding support for bug fixes and perform enhancements in Android and Java-based applications. The role also involves preparing and presenting weekly reports to supervisors, ensuring transparency and proactive communication about system health and ongoing tasks.
Key Responsibilities:
·         Collaborate with team members to design, develop, and maintain software applications
·         Write clean, efficient, and well-documented code in accordance with coding standards
·         Participate in code reviews and testing to ensure software quality and performance
·         Assist in debugging and troubleshooting issues across different platforms
·         Support the integration of APIs, third-party services, and internal system
·         Contribute to technical documentation and knowledge sharing within the team
·         Continuously learn new technologies and development practices
Requirements:
·         Bachelor’s degree in Computer Science, Information Technology, or related field.
·         Experience in Android and Java development, application support, production server management, and database administration.
·         Proficient in Android, Java, J2EE, Spring Framework, and Hibernate.
·         Strong SQL skills and experience with databases such as Oracle, MySQL & MS-SQL.
·         Hands-on experience with database management and optimization.
·         Knowledge of application servers (Apache Tomcat, WebLogic, JBoss).
·         Experience managing Linux/Unix-based servers.
·         Experience with database backup, recovery, and performance tuning.
·         Understanding of database indexing, partitioning, and replication techniques.
·         Strong analytical and problem-solving skills.
·         Excellent verbal and written communication.
·         Ability to work independently and manage priorities effectively.
·         Fresh graduates are welcome to apply"
