Title,Job SubClassification,Job Classification,Full Job Description
Software Engineer,Engineering - Software,Information & Communication Technology,"What you'll be doing
Design, develop, and implement high-quality software applications and systems
Collaborate with cross-functional teams to understand business requirements and translate them into technical solutions
Write clean, efficient, and well-documented code using best practices and industry standards
Participate in the full software development life cycle, including analysis, design, implementation, testing, and deployment
Continuously improve and optimise existing software systems to enhance performance and functionality
Contribute to the development of new features and enhancements based on user feedback and market trends
Stay up-to-date with the latest trends, technologies, and industry best practices in software engineering
What we're looking for
Bachelor's degree in Computer Science, Software Engineering, or a related technical field
Minimum 3 years of experience in software development, with a strong understanding of software engineering principles and methodologies
Proficiency in programming languages such as Java, Python, or C++, and familiarity with web development technologies (HTML, CSS, JavaScript)
Experience with relational databases, version control systems, and agile development practices
Strong problem-solving and analytical skills, with the ability to think critically and creatively
Excellent communication and collaboration skills, with the ability to work effectively in a team environment
Passion for innovation and a commitment to continuous learning and professional development"
Application Developer,Developers/Programmers,Information & Communication Technology,"Role & Responsibility:
Perform analysis study for business processes and operations across organizations.
Develop tools and application functions to increase productivity and meeting business goal
Perform system and application testing to avoid possible system bugs.
Provide accurate and timely information and reports to organization users.
Implementation and installation of Software and System.
Maintain sufficient, standard and reliable systems & IT infrastructure.
Provide computer-related hardware and software support when required.
Standby as backup for other MIS operations when necessary.
REQUIREMENT:
Minimum a Diploma or Bachelor Degree in IT
Preferably to have working experience in IT industry
Proficient in PHP, VB.net and SQL Scripting
Android development skill is an added advantage
Willing to travel if required (Klang, Cheras, northern offices)"
Software Developer (Senior Full Stack),Developers/Programmers,Information & Communication Technology,"We are looking for a full stack Software Developer to help us develop our next generation of insights products. Your primary focus will be developing the main insights portal to help expand it into a one-stop shop for self-service insights using cutting edge tech and modern microservices architecture in the cloud. You will support the team in enhancing the backend APIs and data pipelines as well as the UI, enabling clients to clean, match and enrich the data they transact with us and access insights reports. In addition, there will be opportunities to maintain, enhance or even rewrite/re-platform aspects of the wider product portfolio.
Qualifications
4 years' experience as a Software developer/engineer or relevant functions.
Using Javascript and Typescript with NodeJS, and some Python
Familiarity with React.
Working knowledge of .NET, C# and SQL • DevOps - IaC using Terraform, Jenkins
Agile familiarity is a must.
Working with Snowflake
You will be helping us design REST APIs and integrations with external APIs.
Managing multiple platform environments including production
A strong understanding of software development for production-level systems.
AWS cloud experience and ability to design systems with a cloud-first mindset
Familiarity with front-end development
SQL is essential
Relational and NoSQL database experience
Ideally, you’ll have experience in a similar role and a qualification in either Computer Science, Information Systems, or relevant.
Key skills and attributes
You’ll need to be a curious problem solver who can get a question and use data to answer in a clear and straight-forward way
You must be self-directed and comfortable supporting the development needs of multiple teams, systems and products
We want you to be excited by the prospect of working with large and diverse datasets using cutting-edge techniques such as AI, machine learning and deep learning.
You should be passionate about high quality code and excellent user experience."
Frontend Developer (VueJs),Developers/Programmers,Information & Communication Technology,"Job Descriptions:
Developing user-facing applications using Vue.js
Building modular and reusable components and libraries
Optimizing your application for performance
Implementing automated testing integrated into development and maintenance workflows
Staying up-to-date with all recent developments in the JavaScript and Vue.js space
Keeping an eye on security updates and issues found with Vue.js and all project dependencies
Proposing any upgrades and updates necessary for keeping up with modern security and development best practices
Ability to understand business requirements and translate them into technical requirements
Work closely with other team members
To be successful in this role, you will need to have:
Bachelor’s degree in computer science, Information Technology, or a related field.
At least two years working experience in the related field is required for this position.
Highly proficient with the JavaScript language and its modern ES6+ syntax and features
Highly proficient with Vue.js framework and its core principles such as components, reactivity and the virtual DOM
Familiarity with the Vue.js ecosystem, including Vue CLI, Vuex, Vue Router, and Nuxt.js
Good understanding of HTML5 and CSS3, including {{Sass or Less depending on your technology stack}}
Understanding of server-side rendering and its benefits and use cases
Knowledge of functional programming and object-oriented programming paradigms
Ability to write efficient, secure, well-documented, and clean JavaScript code
Familiarity with automated JavaScript testing, specifically testing frameworks such as Jest or Mocha
Proficiency with modern development tools, like Babel, Webpack, and Git
Experience with both consuming and designing RESTful APIs
Remarks:
Our office workplace is conveniently accessible by MRT, providing ease and convenience for commuting employees."
Software Developer,Developers/Programmers,Information & Communication Technology,"Benefits:
Hybrid Working Arrangement (2 days Work From Home)
Flexible working hours (Monday to Friday)
Annual Increment-based performance
Medical Outpatient, Annual Medical Check-Up, Dental & Optical benefits
Group Personal Accident scheme.
Birthday Cash and Birthday celebrations
Positive Work Environment, Collaborative Team and Family Culture
On-the-job training and Professional Certification sponsorship.
Employee Rewards and Recognition: Long Service Award and Top Performers Award
Cultivate LongLife Learning.
Company Events and Sports Activities (Badminton, etc.)
Job Responsibilities:
Participate in all phases of software development life cycle including requirement study, design, development, testing and deployment.
Work with users to understand their requirements and develop systems specifications and programs for new and existing software systems to meet their requirements.
Develop system using Microsoft Visual Studio 2019 or higher, Fast report etc.
Enhance the system based on the customer's needs.
Assist support team on the technical problem.
Perform software testing.
Deployment of the software.
Fix system bug as required.
Qualification:
Degree qualification in Computer Science / Information Technology.
Senior position: More than 5 years and above working experiences in software development.
Junior position: At least 1 year working experiences in software development.
Fresh graduates are welcome to applied. (CGPA 3.5 and above)
Possess good analytical and problem-solving skills.
Have a good attitude to work in a team and willing to learn.
Proficiency and experience in Programming Skills: C#, ASP.NET, JavaScript, JSon, XML, HTML, 3rd party web application, UI Controls or VB.NET.
Familiar with MSSQL is an added advantage.
Experience in Mobile Development is an added advantage.
Knowledge in Accounting, CRM, and E-commerce would be advantageous.
Fluent in English Language and Bahasa Malaysia. Able to converse in Mandarin Language is an added advantage."
Web Designer,Web Development & Production,Information & Communication Technology,"Responsibilities:
Conceptualise creative ideas.
Test and improve the design of website.
Establish design guidelines, standards, and best practices.
Maintain the appearance of websites by enforcing content standards.
Design visual imagery for websites and ensuring that they are in line with branding.
Communicate design ideas using user flows, process flows, site maps and wireframes.
Incorporate functionalities and features into websites.
Design sample pages including colours and fonts.
Prepare design plans and presenting the website structure.
Requirements:
Bachelor’s degree in Art/Design/Creative Multimedia, Web Design.
Strong knowledge in HTML, CSS and Javascript. Knowledge of other programming languages will be an added advantage.
Strong Development skills working within a development framework particularly Bootstrap.
Proficiency in Adobe Creative Suite software specifically Photoshop.
Solid understanding of design principles including branding and visual hierarchy.
Passion for user experience design."
"Intern, Fresh, Programmer, Personal Assistant (IT, Computer Sc)",Developers/Programmers,Information & Communication Technology,"Responsibilities
Meet customer with Senior / Project Manager.
Deploy, implement & maintain the system.
Meet customer with Project Manager.
Others will be based on the role of the internship.
Requirements
Candidate must possess at least Higher Secondary/STPM/
Fresh Graduates & Undergraduates seeking for Internship are encouraged to apply.
Applicants must be willing to work in PUCHONG area.
No work experience required.
Minimum 4 Months and above Internship Period.
Knowing PHP, MYSQL, HTML, CSS, JAVASCRIPT
Perks Benefits
Flexible working hours.
Snacks free.
Drinks free.
Birthday celebration event.
Events.
Festival activities.
Movie Event.
Converting to permanent if suitable after internship.
Internship positions available
2 x Programmer
2 x Marketing
2 x Sales
1 x Personal Assistant (PA)
Transportation nearby:
Station Pusat Bandar Puchong (LRT)"
Software Developer,Developers/Programmers,Information & Communication Technology,"💻Responsibilities:-
Reporting on development progress and issues, and identifying the necessary remedial actions. Ensuring that all solutions are well documented and meets design requirements.
Working closely with the development team, product owner, projects managers, as well as with QA engineers and other developers. Implementing the requirements, user stories, and requirements prioritized and defined by the product owner.
Producing code which implements the requirements in the most efficient, robust, and timely way.
Following OOAD principles, design patterns and coding best practices, and architectural principles.
Assisting QA with the knowledge required to test the product.
Providing time estimates for work based on verbal and written technical requirements.
Contribute to product documentation of the implementation when necessary.
✅Qualifications:-
Good Java & Web Service development skills and preferably with
more than 4 years of development experience
.
Equip with any of the following experiences and skills:-
Web application development language  : Java J2EE, Spring, Hibernate, Web services(SOAP/REST). Apache CXF, JUnit, JSP, Javascript, JQuery, HTML
Database                                              : Oracle and MySQL
Application Server                              : Apache Tomcat, Linux, IBM WAS
Middleware Services                          : Messaging Queue, FTP
Experience with developing multi-tenant Cloud based enterprise solutions.
Familiar with cloud architecture and platforms such as Amazon AWS.
Good experience in working with message based SOA.
Understand SLA and availability, scalability, and high performance.
Sound knowledge of relational and unstructured databases and the different aspects of working with .net or Java.
General understanding of UI, HTML, CSS, Javascript, JQuery, and AJAX.
Experience with design patterns.
Quality awareness, self-motivation, and problem solving skills (the ability to think out of the box).
The ability to work well in a team but also independently on individual projects and challenges.
✨
Awesome perks of joining the team
All the perks! Think medical allowance, health supplements allowance, fitness subsidy, and more!
Exciting career growth plan – we believe that your success is our success!
An innovative workspace filled with creative and supportive teammates who have got your back!
Accessible location (📍Mutiara Damansara) from public transport and shopping malls – easy commute, more time for YOU!"
Full Stack Developer,Developers/Programmers,Information & Communication Technology,"About us:
Plixstar is a
one-stop solution for mid-tiers and SMEs
, offering an online circular marketplace for sustainable materials supply and demand matchmaking. Through Plixstar, businesses can effortlessly connect with suppliers or customers online, increasing the efficiency of their business matchmaking.
Job Summary
We are looking for a versatile and motivated
Full Stack Developer
to join our development team. You will be responsible for both the frontend and backend development of WordPress and e-commerce websites. The ideal candidate is experienced in building responsive user interfaces as well as managing server-side logic, plugins, and database interactions.
Key Responsibilities
Translate UI/UX design mockups into responsive, dynamic WordPress websites.
Develop and maintain full-featured e-commerce platforms using WooCommerce and Dokan.
Customize WordPress themes and build/modify plugins using PHP, HTML, CSS, and JavaScript.
Conduct technical feasibility studies and recommend practical development solutions.
Build and integrate RESTful APIs and third-party services.
Ensure cross-platform optimization and mobile-first responsiveness.
Optimize websites for performance, SEO, and user experience.
Troubleshoot and resolve frontend and backend issues.
Stay current with emerging technologies and best practices in web development.
Requirements & Qualifications
Education:
Bachelor’s Degree in
Computer Science, Software Engineering
, or a related field.
Work Experience:
Minimum
2–4 years
of hands-on experience as a full stack or web developer.
Technical Skills:
Proficiency in
PHP, HTML, CSS, JavaScript
, and
PostgreSQL
.
Strong understanding of
WordPress architecture
, hooks, and filters.
Solid experience in both frontend (UI/UX, responsive design) and backend (server logic, plugin customization).
Familiarity with
WooCommerce
,
Dokan
, and
RESTful API
integrations.
Experience with performance optimization and cross-browser compatibility.
Knowledge of basic SEO best practices.
Soft Skills:
Ability to work independently and manage multiple priorities.
Strong analytical and problem-solving skills.
Excellent communication in
Mandarin to effectively communicate with Mandarin-speaking clients, Bahasa Melayu
, and
English
.
Eagerness to learn and stay updated with new technologies."
IT / Software Engineer Internship,Engineering - Software,Information & Communication Technology,"IT / Software Engineer Intern
Job Summary
Description:
We are looking for a passionate and curious
IT / Software Engineer Intern
to join our technology team. This internship offers hands-on experience through real-world projects, mentorship from experienced engineers, and exposure to modern tools and development practices.
Key Responsibilities:
Collaborate with the team on assigned software development or IT support projects
Write, test, and debug code under the guidance of a mentor or buddy
Participate in team meetings, code reviews, and technical discussions
Assist in troubleshooting and resolving technical issues
Document project progress, technical findings, and learnings
Explore and learn new technologies relevant to assigned tasks
Qualifications:
Currently pursuing a Diploma/Degree in Computer Science, Information Technology, or a related field
Basic understanding of programming languages (e.g., Python, Java, JavaScript, etc.)
Eagerness to learn and contribute in a collaborative environment
Good problem-solving and communication skills"
Senior Frontend Developer (Weekend Support),Developers/Programmers,Information & Communication Technology,"About Us:
Join tawk.to, the world’s leading business messaging platform with over 10 million users worldwide. tawk.to is free growth, communication, and productivity tools, built for business.
Role Overview:
We are seeking a passionate and experienced Senior Front End Developer specializing in Vue.js or React to enhance our engineering team. In this role, you will bridge the gap between UI/UX designers and backend developers to create visually stunning and user-friendly applications. Your expertise in front-end technologies and commitment to code quality will help shape the future of business communications.
Key Responsibilities:
Develop and maintain high-quality web applications using Vue.js.
Collaborate with UI/UX designers to implement visually appealing and intuitive interfaces.
Work closely with backend developers to integrate APIs and ensure seamless functionality.
Optimize applications for maximum speed and scalability.
Address and resolve cross-browser and cross-platform compatibility issues.
Utilize WebSockets, Local Storage, WebWorkers, and UserMedia to enhance application features.
Participate in code reviews, ensuring adherence to best practices and coding standards.
Mentor junior developers and contribute to a culture of continuous improvement.
Required Qualifications:
JavaScript Expertise: Strong proficiency in JavaScript and modern ES6+ features.
HTML & CSS Mastery: Deep understanding of HTML5 and CSS3, including preprocessors like SASS or LESS.
Framework Experience: Extensive experience with Vue.js, including state management libraries (e.g., Vuex, Redux).
Web Development: Proven experience in developing web applications with a focus on performance and user experience.
Version Control: Proficient with Git and collaborative workflows.
Advanced Web Features: Experience with WebSockets, Local Storage, WebWorkers, and UserMedia APIs.
UI/UX Sensibility: A strong eye for design and a commitment to creating exceptional user experiences.
Communication Skills: Excellent written and verbal English communication skills.
Ability to work on weekends and public holidays as part of the job requirements.
Preferred Qualifications:
Experience: 10+ years in front-end web application development.
Operating Systems: Comfortable working in Unix-based environments.
Typescript: Proficient in TypeScript for type-safe JavaScript development.
Methodologies: Familiar with Agile, Scrum, and pair programming practices.
Backend Knowledge: Experience with server-side Node.js development.
Education: Academic background in Computer Science or a related field."
Software Programmer,Developers/Programmers,Information & Communication Technology,"Position Summary:
Join our team at Knit Textiles and be a part of our mission to shape a responsible apparel-sustainable world. As we embark on a phase of transformative expansion, we are seeking dedicated and driven individuals who are ready to join us in creating a better future for the industry.
As a Software Programmer, you will be tasked in enhancing and the creation of system and solutions as below:
Collaborating with software developers in the creation and writing of programs for the organization to meet goals and deadlines.
Troubleshooting database anomalies, problems, inefficiencies, and data loss.
Handling technical support queries on major and minor bug fixes and other issues.
Integrating updates and new features to existing software and hardware.
Reviewing operating systems and software frequently and making any adjustments necessary to keep them running well.
Writing code and implementing computer programs on multiple systems in the business.
Building and using computer-assisted software engineering tools to automate some coding.
Performing all requirements needed for the implementation of automated computer systems from start to finish.
Using code libraries to simplify the writing of code.
Perform other related responsibilities or ad-hoc duties as required by superior.
We are looking for candidates who possess:
Bachelor's degree in software programming or others relevant subject.
Experience in ERP system, knowledge of programming (front end and back end) and computer engineering best practices are an added advantage.
In-depth understanding of relevant programming languages, including Python, C++, Javascript, and C#.
Familiarity with basic coding, program and design, such as HTML/CSS and database development.
Understanding of integrated system management, content management systems and customer relationship management systems.
Good communication skills, including speaking, writing and active listening.
Great project management abilities, including time management, prioritization and organization.
Good collaboration and teamwork skills.
Ability to work under pressure to meet goals and deadlines.
Willingness to work independently or with a team.
Analytical skills when creating computer code.
A strong commitment and passion to develop high quality software
Fresh graduates are encouraged to apply as well, we are looking for individuals with a passion for learning and growth."
Full Stack Developer,Developers/Programmers,Information & Communication Technology,"Are you a versatile Full Stack Developer who thrives on building end-to-end solutions? If you're skilled in
Vue.js, Java, Python
, and database development—and love taking ownership across the stack—we want to hear from you!
🔧
What You’ll Do:
👩‍💻 Front-End Development
Build responsive, user-centric web interfaces using
Vue.js
.
🛠️ Back-End Development
Develop RESTful APIs and web services using
Java
and
Spring Boot
.
Create powerful, scalable back-end logic with
Python
(Django or Flask).
🗃️ Database Development
Design and optimize both
SQL
and
NoSQL
databases (e.g., MySQL, PostgreSQL, MongoDB).
🏗️ System Architecture & Optimization
Contribute to system architecture planning, tech stack decisions, and performance tuning.
🤝 Team Collaboration
Work closely with PMs, designers, and fellow engineers to deliver features on time.
✅
What We’re Looking For:
Bachelor’s degree
in Computer Science, Engineering, or a related field.
2+ years of full stack development experience.
Hands-on expertise with:
Vue.js
and modern front-end technologies (HTML5, CSS3, JavaScript/ES6).
Java
(Spring Boot) for back-end development.
Python
(Flask or Django) for data-heavy services.
SQL/NoSQL databases
– designing schemas, writing optimized queries.
Solid understanding of object-oriented programming and common design patterns.
Comfortable with Git and collaborative development environments.
Bonus: Bilingual proficiency in Chinese and English (reading, writing, speaking)
."
Senior Front-End Engineer,Engineering - Software,Information & Communication Technology,"1.Over 2 years of Vue development experience, familiar with Vue component communication, lifecycle, and APIs.
2.Proficient in using the Vue ecosystem (Vuex, Vue Router, Pinia), with expertise in state management and routing configuration.
3.Proficient in Vue 3, with a solid understanding of new features such as Composition API, Teleport, and Suspense.
4.Familiar with UI component libraries such as Vant and Element, and able to encapsulate components based on business needs.
5.Expert in JavaScript, familiar with ES6+ syntax, and maintain good coding practices.
6.Proficient in TypeScript (preferred), with the ability to effectively use TS to enhance code maintainability in projects.
7.Proficient in HTML5 and CSS3, capable of implementing high-quality page layouts and interactive effects.
8.Understanding of front-end performance optimization, with the ability to apply reasonable optimizations for different projects.
9.Strong communication skills, teamwork spirit, and a sense of responsibility, with the ability to efficiently drive project execution."
Full Stack Developer,Developers/Programmers,Information & Communication Technology,"Responsibilities:
Design, develop, test, and deploy user-friendly web applications.
Implement high-quality code using the latest front-end and back-end technology stacks.
Maintain and optimize existing software, improving system performance.
Participate in code reviews to ensure development quality.
Write technical documentation and maintain system documentation.
Keep up with industry trends, evaluate new technologies, and push for continuous updates and optimizations of the team's tech stack.
Skills and Qualifications:
Best to have bachelor’s degree or higher in Computer Science or a related field.
Best to have used & managed experience of Azure or other cloud services platforms.
At least 2 years of experience in full stack development.
Fluency in HTML, CSS, JS, TypeScript and React.js. Best to have skills of other front-end frameworks (Vue, Angular, etc.) knowledges.
Fluency in ASP.NET Core, have the knowledge of the backend service structures.
Familiarity with relational database technologies, such as MS SQL, PostgreSQL, MySQL, etc. Fluency in writing SQL scripts (DDL, DML, DQL, DCL) following requirements.
Strong knowledge of networks and HTTP Protocols.
Experience in designing and developing RESTful APIs.
Experience in using JWT Token & OAuth2.
Proficient use of version control systems like Git.
Excellent written and verbal communication skills in English, with strong teamwork capabilities.
Mandarin communication skills will be better to effectively communicate with Mandarin-speaking clients.
AI related product experience is a plus."
Senior Software Engineer - Alpha Domain (Hybrid Working),Engineering - Software,Information & Communication Technology,"Company Description
About SEEK
At SEEK, we serve a noble purpose: to help people live more productive and fulfilling working lives and to help organisations succeed.
By joining us, you’ll be part of a multinational technology business that is far-reaching with a start-up working culture that focuses on a set of collaborative values and appreciates dynamic cultures. SEEK is a place where potential meets possibility – it’s where your career aspiration and our purpose can make great things happen.
Why join us?
Be part of a multinational tech company with strong core values to help us solve complex challenges while building a flexible, exciting career – one that could take you anywhere. We’re looking for people who thrive in dynamic teams and enjoy tackling regular new challenges in a large-scale, modern, and agile environment.
As one of Asia Pacific’s largest tech companies, you’ll contribute to multilingual systems, solving high-impact problems to the benefit of millions of people within the region. Be part of a fast-growing company with a strong culture and clear purpose, innovation and strong investment in responsible AI. SEEK offers you the opportunity to be involved in impactful work and be part of a great team.
Expect a great investment in your career development with access to workshops, conferences & courses while you work alongside seasoned experts.
The Team
Step into the dynamic world of our Alpha Domain team – think corporate muscle with a startup soul, powering growth and innovation for SEEK! You'll find a fast-paced environment fuelled by experimentation, rapid iteration, and a passion for turning ambitious ideas into reality. We operate with the agility of a startup, embracing change and beginning evolving requirements head-on across squads focused on various applications and initiatives driving growth across JobStreet, JobsDB, and SEEK brands, which helps over 150 million candidates find employment across APAC.
Collaboration is key, and you'll be working alongside a diverse group of dedicated individuals who are not afraid to challenge the status quo and push boundaries. If you thrive in ambiguity, are energised by solving sophisticated problems, and are driven to make a tangible impact on the job market across multiple countries, you'll feel right at home in our vibrant and forward-thinking team.
Job Description
The Role
As a Senior Software Engineer within the team, this fully autonomous individual contributor role demands an exceptional level of technical competence and a comprehensive skillset across all facets of software engineering, from independently tackling sophisticated problem resolution and designing robust solution architectures to leading system implementation and driving critical technical decisions. In our dynamic, startup-like environment, your deep technical expertise and ability to navigate ambiguity will be essential as you contribute to rapid iterations, work with cross-functional teams such as Product, Data, Analytics and Growth, and mentor fellow engineers.
Key responsibilities include:
Contributing to the technical approach for growth initiatives within SEEK.
Helping in evolving delivery processes to continuously improve the developed applications.
Contributing to SEEK’s overall technology strategy and aligning systems with that strategy.
Ensuring systems are fit for purpose, well architected, and follow current SEEK development practices.
Maintaining platform health ensuring that our systems are secure, reliable, resilient, and cost effective.
Driving customer-centric approach to ensure that we are delivering great outcomes for our customers.
Facilitating the healthy tension between the desire for immediate delivery and the long-term viability of the code bases.
Employing pragmatic coding practices, understanding when temporary solutions are vital for efficient learning and experimentation.
Sharing operational support duties.
Qualifications
Experience
5+ years of professional software development experience.
Experience in Agile software delivery methods and development with a focus on testing.
Hands-on experience in estimating, planning, designing, implementing, testing and operating highly scalable, available, performant, maintainable and secure applications, including empowering other engineers by balancing support and autonomy.
Applies relevant technologies’ knowledge to the development and improvement of software applications, being able to drive better technical decision at the team level.
Experience in cross-functional collaboration and working with stakeholders to understand business challenges and customer needs, remove bottlenecks, and identify new opportunities for growth.
Deep understanding of software engineering principles, design patterns and industry best practices.
Knowledge of regulations and compliance (GDPR, PDPI), and quality assurance techniques.
Experience working with geo-distributed teams.
Personal Skills
Positive spirit and a clear sense of initiative.
Has a growth mindset - flexible, open, and actively seeking opportunities to improve.
Continuously learn and understand the business requirements, customer, and end-user feedback to further improve the products.
Actively investing time in technical growth.
Manage own time well, able to support fellow engineers and be critical on inefficiencies.
Independently driven team-player who is proficient in both analysis and conceptualisation, driven by results and customer success.
Ability to share new knowledge and tools to cultivate constructive conversations and improve team capabilities.
Open-minded collaborator and clear communicator who can manage stakeholders' expectations.
Technical Skills
Strong proficiency in building and maintaining software using JavaScript and Typescript.
Builds software in at least two modern software development languages.
Builds and maintains Continuous Delivery Pipelines using Agile practices, patterns and tooling.
Builds software using secure coding practices and mitigates vulnerabilities.
Solid understanding of modern stacks (e.g. Node.js, Express, GraphQL, Jest, React Testing Library, Apollo).
Uses current technical practices such as writing clean, testable code and pair programming.
Knowledge of building solutions deployed on AWS.
Additional information
At SEEK, we are passionate about promoting a culture of inclusion and wellbeing that embraces and values the diversity of our people. We are a purposeful business that works with heart.
Diversity of backgrounds and experiences is valued for creativity and innovation. We encourage applicants from all walks of life to join us in crafting a world-class workplace!"
Back End Developer,Developers/Programmers,Information & Communication Technology,"Benefits of this role:
13th Months Salary (upon Company Declaration)
Project Incentive (upon Company Declaration based on project performance)
Transport, Meal, Birthday Allowances (upon Confirmation)
Sports Activities (Badminton & Basketball), Company Outing
Training and certification sponsored by company (Selected employees).
Rewards and recognition: Long Service Award / Best Performer Award / Role Model Awards etc
Job Responsibilities:
Junior-level developer with a focus on the MEAN stack (Typescript, NestJS, JavaScript, NodeJS, MongoDB, Express, AngularJS)
Design, develop, test, debug and maintain web and application-based solutions. Participate in all phases of the software development life cycle. Assist in process improvement initiatives. Mentor other engineers and provide technical leadership. Work with cross-functional teams to ensure successful delivery. Assist in writing and executing test cases create.
Contribute to the design, architecture, and final implementation of the platform. Invent flexible solutions to challenging technical problems that are adaptable and scalable to future business needs, Participate in code reviews.
Be responsible for feasibility analysis and optimization of projects through detailed planning.
Job Requirements:
Experience building high-performance, large-scale, distributed server applications.
Experience with the back-end programming languages such as JavaScript (NodeJS), Java, React, Redis, Clickhouse, GRPC and etc.
Commitment to developing clean code that is easy to maintain and enhance strong logical thinking, analytical and problem-solving skills
Candidate must possess at least Diploma/Advanced/Higher/Graduate Diploma, Bachelor's Degree/Post-Graduate Diploma/Professional Degree in Computer Science/Information Technology or equivalent.
Required language(s): English, Mandarin
Preferably Junior Executive specialized in IT/Computer - Software or equivalent.
Preferably candidate with at least 2-year experience in IT/Computer - Software or equivalent.
Candidates fluent in mandarin are preferred as the role requires the candidate to deal with mandarin speaking clients."
Mendix Developer,Engineering - Software,Information & Communication Technology,"A Mendix Developer's primary responsibility is to design, develop, and maintain applications using the Mendix low-code platform. They work closely with business stakeholders and other developers to translate requirements into functional applications, ensure code quality, and troubleshoot issues.
Key Responsibilities:
Application Development:
Design, develop, and maintain applications using the Mendix low-code platform.
Requirement Gathering:
Collaborate with business analysts, stakeholders, and other developers to understand requirements.
Code Quality:
Ensure the quality of code and applications.
Troubleshooting:
Troubleshoot and resolve technical issues.
Testing:
Participate in testing and deployment processes.
Integration:
Integrate Mendix applications with other systems and services including legacy applications.
Documentation:
Document application designs and development processes.
Collaboration:
Work effectively with cross-functional teams.
Performance Monitoring:
Monitor application performance and identify areas for improvement.
Business Solutions:
Provide business solutions based on Mendix.
Technical Skills:
Mendix Low-Code Platform:
Expertise in Mendix Studio Pro and Studio.
Programming Languages:
Knowledge of Java, HTML, CSS, JavaScript, Java, and other relevant languages.
Database Systems:
Experience with SQL databases and data modeling.
APIs and Integrations:
Experience with API development and integration protocols (REST, SOAP, etc.).
UI/UX:
Understanding of UI/UX principles and best practices.
Agile and DevOps:
Familiarity with Agile methodologies and DevOps practices.
Additional Considerations:
Experience:
More than 5 years of experience working on Mendix
Certifications:
Preferable to have Mendix certification but not mandatory"
Back End Developer (Node.js),Engineering - Software,Information & Communication Technology,"about the company
A rapidly expanding software house, known for delivering high-performance, scalable digital solutions. The team is dynamic, collaborative, and committed to continuous learning and technical excellence. The company works with a diverse portfolio of clients and projects, developing impactful products in a fast-paced environment.
about the job
The role involves backend development using the MEAN stack, with a strong emphasis on Node.js, NestJS, Express, and MongoDB. The selected candidate will contribute to building scalable APIs and backend services, participate in all stages of the development lifecycle, and support architecture and performance optimization.
requirements
Strong experience in backend development with Node.js.
Familiarity with related technologies such as Java, React, Redis, Clickhouse, and GRPC is a plus.
Solid understanding of scalable and distributed systems.
Ability to write clean, maintainable code with strong debugging skills.
Excellent problem-solving and analytical thinking.
Diploma or Degree in Computer Science, IT, or related discipline.
culture & benefits
Competitive compensation package
13th month salary
Performance-based project incentives
Career advancement and leadership opportunities
To apply, kindly click on the appropriate link. Alternatively, you can send your latest CV to us by email or give us a call for a confidential discussion.
Jay Low | Randstad"
Solutions Developer ( Odoo/ Python/ PHP),Developers/Programmers,Information & Communication Technology,"Zen Computer Systems
is a leading IT solutions provider specializing in delivering comprehensive technology services and innovative solutions to support business growth. Founded with a focus on digital transformation and IT consultancy, Zen offers a wide range of services, including managed IT services, cybersecurity, cloud solutions, and enterprise application support. By leveraging partnerships with global technology leaders, Zen Computer Systems delivers tailored solutions designed to enhance operational efficiency, secure IT environments, and drive digital transformation for organizations across various industries. With a commitment to quality and customer satisfaction, Zen is dedicated to empowering businesses through technology.
Position:
Solutions Developer
Jobs Description:
Collaborating with relevant parties to identify end-user requirements and specifications
Designing algorithms and flowcharts to create new software and systems
Producing efficient and elegant code based on requirements
Testing and deploying programs and applications
Troubleshooting, debugging, maintaining, and improving existing software
Compiling and assessing user feedback to improve software performance
Observing user feedback to recommend improvements to existing software products
Developing technical documentation to guide future software development projects
Work closely with Senior Solutions Developer and Project Manager to meet the project milestone deadline.
Work on multiple projects and initiatives with competing timelines and demands.
Attend to technical support raised by clients.
Requirements:
Diploma/degree in Computer Science/ Information Technology or equivalent.
2 years with related working experience.
Possess own transport and willing to travel.
Able to communicate well in English and Bahasa Malaysia (verbal & written).
Able to work on odd hours (after office hour, weekends) occasionally.
Experience with software development practices & tools (e.g: Git, Docker, agile)
Accuracy & attention to details
Ability to develop solutions using relevant tools/languages (depending on skills required for specific role) as per below:
Proficient in PHP, Laravel, MySQL
Experience with either
Odoo or Python is highly needed as well.
Knowledgeable in frameworks such as Angular, React, Laravel, Vue.JS, Nuxt, Bootstrap, Tailwind
Experience with RESTful API development
Familiarity with version control systems, particularly Git
Proficient with Microsoft SharePoint
Experience with Power BI for data visualization
Linux server administration
Windows server administration"
